nome,uriVella,NovoElemento,uriNiovo
calcium binding proteins,http://aims.fao.org/aos/agrovoc/c_34226,calcium,http://aims.fao.org/aos/agrovoc/c_1196
ion channels,http://aims.fao.org/aos/agrovoc/c_e78d17a3,channels,http://aims.fao.org/aos/agrovoc/c_01a53647
transcription factors,http://aims.fao.org/aos/agrovoc/c_35345,transcription,http://aims.fao.org/aos/agrovoc/c_35126
maize gluten,http://aims.fao.org/aos/agrovoc/c_34f087cf,maize,http://aims.fao.org/aos/agrovoc/c_12332
wheat gluten,http://aims.fao.org/aos/agrovoc/c_4af38577,wheat,http://aims.fao.org/aos/agrovoc/c_8373
heat shock proteins,http://aims.fao.org/aos/agrovoc/c_36493,heat,http://aims.fao.org/aos/agrovoc/c_3519
heat shock proteins,http://aims.fao.org/aos/agrovoc/c_36493,shock,http://aims.fao.org/aos/agrovoc/c_36490
hydrogen sulphide,http://aims.fao.org/aos/agrovoc/c_15986,hydrogen,http://aims.fao.org/aos/agrovoc/c_3724
sex pheromones,http://aims.fao.org/aos/agrovoc/c_34336,sex,http://aims.fao.org/aos/agrovoc/c_7010
arsenic compounds,http://aims.fao.org/aos/agrovoc/c_630,arsenic,http://aims.fao.org/aos/agrovoc/c_629
copper chrome arsenate,http://aims.fao.org/aos/agrovoc/c_36716,copper,http://aims.fao.org/aos/agrovoc/c_1868
copper silicate,http://aims.fao.org/aos/agrovoc/c_582b6de7,copper,http://aims.fao.org/aos/agrovoc/c_1868
calcium carbonate,http://aims.fao.org/aos/agrovoc/c_1197,calcium,http://aims.fao.org/aos/agrovoc/c_1196
sodium bicarbonate,http://aims.fao.org/aos/agrovoc/c_26825,sodium,http://aims.fao.org/aos/agrovoc/c_7145
phosphates (salts),http://aims.fao.org/aos/agrovoc/c_5801,phosphates,http://aims.fao.org/aos/agrovoc/c_35986
ammonium phosphate,http://aims.fao.org/aos/agrovoc/c_353,ammonium,http://aims.fao.org/aos/agrovoc/c_32634
calcium phosphates,http://aims.fao.org/aos/agrovoc/c_34793,calcium,http://aims.fao.org/aos/agrovoc/c_1196
