nome,uriVella,NovoElemento,uriNiovo
syrup (for bee feeding),http://aims.fao.org/aos/agrovoc/c_7578,syrups,http://aims.fao.org/aos/agrovoc/c_37cd8df0
syrup (for bee feeding),http://aims.fao.org/aos/agrovoc/c_7578,bee feeding,http://aims.fao.org/aos/agrovoc/c_859
livestock feed,http://aims.fao.org/aos/agrovoc/c_12213,livestock,http://aims.fao.org/aos/agrovoc/c_4397
weaning feeds,http://aims.fao.org/aos/agrovoc/c_16100,weaning,http://aims.fao.org/aos/agrovoc/c_15291
milk replacers,http://aims.fao.org/aos/agrovoc/c_16192,milk,http://aims.fao.org/aos/agrovoc/c_4826
liquid feeds,http://aims.fao.org/aos/agrovoc/c_27901,liquids,http://aims.fao.org/aos/agrovoc/c_12200
breeding rations,http://aims.fao.org/aos/agrovoc/c_9423,breeding,http://aims.fao.org/aos/agrovoc/c_49902
fattening rations,http://aims.fao.org/aos/agrovoc/c_10760,fattening,http://aims.fao.org/aos/agrovoc/c_2817
maintenance rations,http://aims.fao.org/aos/agrovoc/c_12331,maintenance,http://aims.fao.org/aos/agrovoc/c_4524
aquaculture feeds,http://aims.fao.org/aos/agrovoc/c_eac261e3,aquaculture,http://aims.fao.org/aos/agrovoc/c_550
fish feeds,http://aims.fao.org/aos/agrovoc/c_e6171222,fish,http://aims.fao.org/aos/agrovoc/c_15903
protein sources,http://aims.fao.org/aos/agrovoc/c_b2a2abbc,proteins,http://aims.fao.org/aos/agrovoc/c_6259
